,ProductionDate,P1prod,P1num1,P1num2,P1num3,P1num4,P1num5,P2num1,P2prod,P3num1,P3num2,P3num3,P3prod,P4prod,P5prod,P6prod,P6Sec1num1,P6Sec2num2,P6Sec3num3,P6Sec4num4,P7num1,P7num2,P7num3,P7num4,temp,humidity,barometric
18,01/04/2019 09:00,4.347476400000001,12.5015942,12.50313528,452.08854169999995,457.30208330000005,9.007730426,38.69875805,10.64611467,45.82440607,75.09564698,24.95510131,246.9305838,174.919929,152.370218,459.2778733898305,67624.08025,28958.1863,25008.77261,70472.85929,0.0,775.4676355,983.8870927999999,33.42,18.20655183,35.56154534,1056.228431
19,01/04/2019 09:30,4.351196777,12.50265682,12.50189209,452.02083330000005,458.11458330000005,7.23146297,39.44837318,9.767787852,45.83193713,72.54977373,22.02563321,184.9734555,225.94339559999997,138.36235680000001,368.5612927118644,67493.75946,23298.62872,25018.39815,70542.59941,0.0,569.2735245,1084.661412,33.42,19.12269061,34.29930531,1056.2466880000002
20,01/04/2019 10:00,4.35204248,12.50126625,12.50277433,452.31875,458.25,3.169622491,42.24246788,10.58937469,45.83946819,72.45662087,23.09520859,215.65272599999997,182.3761676,122.2321804,527.002370338983,67610.29033999999,33120.40426,25026.96601,70631.99261,0.0,661.0224408,1188.679414,33.42,20.10511636,33.71461043,1056.1283230000001
21,01/04/2019 10:30,4.393678467,12.50208613,12.50189209,452.29166669999995,458.09375,5.347364166,41.49820538,12.30228799,45.84699924,71.12313608,23.73806168,244.42612569999997,175.8904207,139.4621186,532.5379847457627,67660.85494,23476.98311,25007.24425,70752.77784,0.0,1066.425397,1227.091916,33.42,20.82252327,33.81747956,1055.8091279999999
22,01/04/2019 11:00,4.373353027,12.50189753,12.50183427,452.31875,458.07589289999993,15.81874894,41.79928033,12.58262924,45.85453029999999,71.14385071,25.43593973,258.0273671,179.6908593,154.9036997,575.9909777966101,67534.00092,33122.8175,25022.79918,70745.97013999999,0.0,1163.598652,1222.905566,33.42,21.30416698,33.19160737,1055.4251
23,01/04/2019 11:30,4.368671875,12.50446801,12.50244141,452.29166669999995,458.05570650000004,11.81490635,41.42840984,12.28209335,45.86206136,70.93885986,25.34076886,249.90591940000002,182.2901769,151.5767229,459.16439661016943,67489.12381,22989.44185,25005.63434,81760.98743,0.0,1154.741839,1217.6790019999999,33.42,21.85603523,32.38695053,1055.058835
24,01/04/2019 12:00,4.36943005375,12.50296326,12.5013088,452.359375,458.0222538,3.832885525,40.84521969,11.713532800000001,45.86959242,69.59031637,32.43703122,234.4087628,172.8173779,150.6244581,614.7978994915254,67412.85925,30016.93311,24949.60572,87700.83861,0.0,1159.915109,1231.917122,33.42,22.02161841,31.50598713,1054.898604
25,01/04/2019 12:30,4.3701882325,12.50238859,12.50324249,452.29166669999995,458.03804349999996,10.15291697,40.59533036,11.05609045,45.87712347,74.06806329,39.26974662,157.39739330000003,165.79346919999998,149.5319889,601.0550681355933,67469.39302999999,29946.23688,24954.18495,74127.65822,0.0,1207.677677,1221.22112,33.42,22.03768053,31.43899123,1054.708865
26,01/04/2019 13:00,4.37094641125,12.50309406,12.502217199999999,452.306713,458.0694444,9.601659563,43.52388008,10.9588099,45.88465453,79.2981532,36.11628559,236.1116832,168.1176121,149.7307048,371.4108237288135,67572.95301,26757.11978,25533.51509,70394.08828,0.0,1198.956774,1203.362388,33.42,22.25495122,30.62413533,1054.428139
27,01/04/2019 13:30,4.37170459,12.50207706,12.50271305,452.3347538,458.06603770000004,10.35169498,43.75845771,10.7250511,45.89218559,83.02074384,29.65783435,243.5335981,171.9057323,150.2205281,420.28981389830506,67458.85012,23732.889430000003,28917.100980000003,70568.65478,0.0,1205.525284,1212.148051,33.42,22.40440997,30.10914244,1053.817671
28,01/04/2019 14:00,4.332181641,12.50203147,12.50233043,452.3474265,458.11458330000005,10.42730835,43.05017474,10.748265,45.34104825,83.17394027,26.96795553,288.9638567,178.5350103,150.6492599,272.0982194915254,77934.66726,16422.97161,29067.18418,70573.93883,0.0,1087.9061869999998,1210.1663119999998,33.42,22.85336047,28.92280669,1053.356323
29,01/04/2019 14:30,4.366739258,12.50246847,12.50238448,452.38839289999993,458.11458330000005,25.00114216,29.04983933,10.78942568,45.82092614,83.60733293,26.99165169,262.4099231,216.16798939999998,135.3354247,342.952843559322,82444.04002,16463.638030000002,29075.22203,74482.37835,0.0,820.2852281,1208.1240480000001,33.42,23.42791553,25.77492056,1052.9849800000002
30,01/04/2019 15:00,4.344581055,12.50209306,12.50244141,452.42708330000005,458.11458330000005,27.26754429,26.10240968,10.52984869,45.90044785,82.75386232,26.81347828,269.37138589999995,225.7120055,133.0431517,332.94763254237284,82391.75645,16463.02694,28992.42968,87836.02681,0.0,1181.664524,1209.690144,33.42,23.80957876,25.35523435,1052.684176
31,01/04/2019 15:30,4.36674707,12.50246769,12.50227063,452.5625,458.38541669999995,28.5514625,17.08763678,10.75309111,45.88227226,81.1869528,26.50497851,267.2509257,243.85056559999998,130.43988000000002,338.2597661016949,82262.68358,16295.75952,28889.97482,87553.28365,0.0,1179.744677,1216.014901,33.42,24.19743645,24.4248246,1052.469645
32,01/04/2019 16:00,4.34630957,12.50244141,12.50255585,452.42708330000005,458.25,32.6118904,16.20576494,10.92887473,45.90044785,82.8813326,26.35786004,292.11654169999997,171.99557280000002,130.2946183,307.60227525423727,82196.30154,9036.386621,28967.56118,87341.89988,0.0,1137.416893,1207.545018,33.42,24.08933925,24.43220366,1052.303203
33,01/04/2019 16:30,4.348471462333333,12.50204335,12.50340563,452.69791669999995,458.11458330000005,38.56517491,20.2656204,11.422918,45.90044785,82.14308178,26.51234363,354.87586810000005,169.6370793,129.44001,335.1217898305085,81904.97535,16774.857930000002,28788.945010000003,86785.11947,0.0,1161.1693710000002,1216.22337,33.42,24.31593239,23.78051421,1052.1256119999998
34,01/04/2019 17:00,4.350633354666666,12.50137094,12.50255351,452.42708330000005,458.38541669999995,37.219280100000006,20.55964517,12.02658757,45.84453122,83.58333208,26.77561601,328.14581760000004,192.41366499999998,128.85579740000003,349.27408661016943,82029.81097,16808.25873,28756.677139999996,70381.06436,0.0,1181.03142,694.4793695000001,33.42,24.32099597,24.66495021,1052.142762
35,01/04/2019 17:30,4.3527952469999995,12.50347477,12.50278279,452.69791669999995,458.38541669999995,37.62817998,20.60707425,11.8291213,44.24636645,86.95413073,25.43686472,333.3084683,238.18571490000002,125.1799595,366.16719152542373,82058.80381,16846.00601,28633.218760000003,83653.1269,0.0,1240.2021730000001,424.2236552,33.42,23.93210561,26.20750163,1052.552023
36,01/04/2019 18:00,4.320763672,12.50318671,12.50369619,452.69791669999995,458.3950893,37.15379494,20.59546011,12.11197533,42.66512596,87.46547687,25.03347246,296.53659510000006,242.9691617,121.0074132,417.0776244067796,81868.21036,16868.97812,28560.45516,87931.66536,7.332591674,1241.221869,301.54400649999997,33.42,23.48914992,23.15182214,1053.1040070000001
37,01/04/2019 18:30,4.3485031435,12.50124488,12.50203015,452.42708330000005,458.4203629,35.25304384,20.58384597,12.024646800000001,42.57646221,88.52802001,25.14826016,250.1064744,236.96232,121.7194086,395.96434237288133,73531.42447,16893.69224,28359.44477,87741.14391,0.0,1235.090985,711.6412637,33.42,23.22855278,22.46820438,1053.8416730000001
38,01/04/2019 19:00,4.376242615,12.50194948,12.50176532,452.39699069999995,458.33125,29.09428491,20.57223182,11.02519427,42.84882382,87.65406404,25.32864178,297.76500939999994,232.5575269,124.1646381,445.61295745762703,66733.48499,16922.2261,28225.032339999998,87740.99501,0.0,1222.06825,1054.092365,33.42,23.02610323,23.02935485,1054.26067
39,01/04/2019 19:30,4.364555786333333,12.50197449,12.50210162,452.39806550000003,458.25,28.86753302,20.56061768,11.60623527,42.69805822,88.55508333,24.52704753,341.9081849,231.7450097,125.829403,464.8487894915254,66580.71856000001,16951.784819999997,28174.74683,87746.11747000001,0.0,1209.151242,1107.305676,33.42,22.82365369,24.04822074,1054.687077
40,01/04/2019 20:00,4.352868957666667,12.50137477,12.50241234,452.3497024,458.25,33.58508521,20.88912177,12.33697829,42.90263572,91.68908937,25.49405837,326.8829058,224.332794,126.37072169999999,471.71875898305086,66800.84724,16903.97769,28058.25893,87567.14086,0.0,1200.179944,1174.618524,33.42,22.57723945,25.2090086,1054.882469
41,01/04/2019 20:30,4.341182129,12.50133195,12.50258298,452.38432019999993,458.25,28.23726211,20.95658075,12.35600541,45.17105969,84.93776314,28.72045448,320.1197635,227.69451919999997,127.000522,452.5654776271186,66933.22683,17003.327830000002,27914.724169999998,87329.04418,0.0,1189.6145210000002,1211.026519,33.42,21.36997965,37.92190789,1055.38602
42,01/04/2019 21:00,4.342625,12.50266562,12.5018539,452.49479169999995,458.43665539999995,28.09229618,20.65558322,12.27898659,45.77457284,85.95189859999999,27.36716018,292.6455561,222.2041361,125.57700919999999,504.6351040677966,66871.60909,16980.449269999997,27780.260389999996,82337.01879,0.0,703.0030628,1211.250652,33.42,20.61290066,44.34183492,1055.776931
43,01/04/2019 21:30,4.344067871,12.50273616,12.50189482,452.55121529999997,458.49375,27.79390622,20.68028679,12.13456939,45.38545701,88.3166668,29.93756527,288.2283211,217.9933716,122.98092050000001,477.40513694915245,66723.15885,17060.46601,27569.684489999996,69989.32691,0.0,839.0836918,1216.108702,33.42,20.31241794,46.22486795,1056.008214
44,01/04/2019 22:00,4.33972900375,12.50268737,12.50226325,452.6076388999999,458.50729165,37.71159873,20.62030668,12.018858199999999,44.68201702,87.72960531,28.61817866,384.1749657,213.33940719999998,126.9014993,425.03110355932193,66648.28328999999,17044.51571,27503.93095,70279.99926,0.0,1124.772933,1211.384231,33.42,20.27988192,45.2875821,1055.995066
45,01/04/2019 22:30,4.3353901365,12.50311062,12.50283579,452.73660710000007,458.52083330000005,34.80306806,20.55990374,12.08470445,44.60619496,89.70946929,28.43925561,270.9381077,225.2638022,123.1927,390.82991745762706,66788.4456,17054.54328,27421.31863,82474.98942,419.57913499999995,1116.601813,1211.15241,33.42,20.37975411,44.75328411,1056.4369900000002
46,01/04/2019 23:00,4.3310512692500005,12.5044511,12.5043869,452.69791669999995,458.5326087,28.96584923,20.47399568,12.23647805,43.86069781,91.4257296,27.51864085,203.68174130000003,223.8812696,117.61676940000001,283.03787847457625,66992.27442,17098.81638,27264.50595,87246.37883,587.9588443,1133.223349,1209.290029,33.42,20.42363575,45.73925162,1056.656271
47,01/04/2019 23:30,4.326712402,12.50190342,12.50264168,452.4147727,458.46622980000006,28.83312499,20.37308118,12.12666375,42.815295899999995,90.02380372,26.08650051,282.03582,195.9812392,125.91337309999999,308.46534338983054,66867.57489,17158.60108,27176.0392,76500.4296,604.0322484000001,1156.264549,578.1861138999999,33.42,20.37375432,45.23436923,1056.8066410000001
48,02/04/2019 00:00,4.355460938,12.50227905,12.50218257,452.38586960000004,458.41422869999997,28.62652295,20.27216668,12.114561199999999,41.88588298,86.51193862,24.35988164,307.85804249999995,184.246275,118.968356,513.0506796610169,67076.9258,17120.3139,27059.90142,69864.90428,639.9574521000001,1183.08176,386.00300130000005,33.42,20.37272345,45.08690996,1056.8066410000001
49,02/04/2019 00:30,4.353593180833333,12.50288086,12.50244141,452.36820650000004,458.40896739999994,28.62994467,20.20794416,12.01648869,41.8715283,85.10528456,24.02751593,263.98041859999995,212.6124318,110.86089009999998,521.8860891525424,66896.67196,17117.07492,27009.116089999996,69881.52183,621.5886797999999,1213.677162,362.9727251,33.42,20.09775688,46.37094007,1056.8066410000001
50,02/04/2019 01:00,4.351725423666667,12.50224422,12.50235513,452.36486490000004,458.42410710000007,28.73481676,20.21149261,9.852845176,43.41711951,84.78075293,25.53691957,266.6062952,214.8605233,100.5801697,435.1926398305084,66902.08219,17139.49861,12065.3592,70246.3569,635.923654,1210.217076,363.1092292,33.42,19.76608344,47.0329321,1056.8312529999998
51,02/04/2019 01:30,4.3498576665,12.50368358,12.50284195,452.362013,458.38541669999995,29.10129936,20.21653224,11.42941766,44.75909865,85.22673026,27.17026772,304.4544356,209.89298080000003,94.17791565,453.35579203389824,66808.69743,17153.62555,1365.074762,81018.6786,717.210097,1210.984723,363.4400409,33.42,19.54364523,47.87255869,1056.735727
52,02/04/2019 02:00,4.347989909333333,12.50283378,12.50218657,452.3825893,458.38541669999995,29.12786918,20.22157187,11.58772733,44.759566799999995,84.88185666,26.81676286,300.4291579,223.3685416,89.54383840000001,537.1475654237288,66799.39205,17101.22976,27980.981839999997,86311.55067000001,692.7440725,1216.701943,363.564635,33.42,19.30620762,48.47834363,1056.604028
53,02/04/2019 02:30,4.346122152166667,12.50283782,12.50273833,452.37602460000005,458.42410710000007,28.94607012,20.24280878,11.79235158,44.27185727,83.42596386,26.12242448,269.1778169,181.1462779,91.51651986,557.4262316949153,66354.06009,17089.35108,27990.54655,76362.72857,783.7597927999999,1208.565158,364.1631251,33.42,18.73624573,50.14497077,1056.377704
54,02/04/2019 03:00,4.344254395,12.50244141,12.50362743,452.37841799999995,458.3977273,29.05176777,20.02071418,11.83193804,44.74959398,83.45502719,27.11502542,259.0347685,205.38175280000002,93.60764738,705.2743510169491,66523.72276,17115.76084,27934.77454,68770.96453,731.6484922999999,1208.8675230000001,684.3480447000001,33.42,18.04700542,51.81394053,1056.2761039999998
55,02/04/2019 03:30,4.350131592,12.50227743,12.50244141,452.37703799999997,458.42663039999996,28.87360554,20.57683604,12.52017492,44.88889832,83.38111464,27.21031202,268.72922630000005,217.90775290000002,101.6203116,706.9583016949151,66482.03104,17081.06811,27949.81001,69037.17397,677.5140639,1205.669412,106.72526450000001,33.42,17.70485627,53.73870448,1056.271248
56,02/04/2019 04:00,4.356008789,12.50285546,12.50200774,452.36458330000005,458.4631148,28.82431838,20.64986134,12.01340584,44.56536484,83.97376813,26.87648236,310.0420012,228.20444390000003,102.5449841,470.658263220339,66410.46689,17149.1238,27847.799460000002,69282.41128,735.9230117999999,1204.288186,0.0,33.42,17.509544199999997,53.31234607,1056.27632
57,02/04/2019 04:30,4.355870442666666,12.50225292,12.50374086,452.4084052,458.47053569999997,28.71444691,20.62177479,12.17492236,44.21338755,85.25347928,26.28815411,316.2690414,235.66660359999997,106.6448612,613.5370545762711,66241.09993,17067.211880000003,27743.12436,74755.25024,734.9390505,1203.44104,0.0,33.42,17.6139826,52.96700588,1056.374649
58,02/04/2019 05:00,4.355732096333333,12.50211016,12.50269756,452.4609375,458.47851560000004,28.85527202,20.59368825,12.71601687,43.91603119,86.29203123,26.31156921,286.8158099,231.6418028,122.7866348,590.3086679661016,66213.46226,17104.77346,27661.857000000004,83655.85786,683.8897649,1203.934297,0.0,33.42,17.86346535,52.33777044,1056.522789
59,02/04/2019 05:30,4.35559375,12.50128643,12.50223356,452.4077381,458.51,28.86424678,20.5656017,12.07305856,43.90168242,85.49505237,26.00547383,269.8503153,236.2558636,100.5847066,542.5191969491526,66195.52949,17109.29648,27535.31261,70135.69581,692.2369664,1201.491436,0.0,33.42,18.02325111,52.11162221,1056.656999
60,02/04/2019 06:00,4.355455403666666,12.50227905,12.5022613,452.4224138,458.5085227,29.04688345,20.536313600000003,12.58373267,42.874263799999994,81.78152345,25.9222443,253.7813705,227.6610949,79.31171086,456.16813864406777,66459.16382999999,17122.1383,27591.4701,70373.84131,682.7367741,1194.939111,0.0,33.42,18.01281688,52.714963299999994,1056.802473
61,02/04/2019 06:30,4.355317057333333,12.50266224,12.50297878,452.42708330000005,458.52083330000005,28.83594484,20.48548069,12.14679698,42.51655513,79.54648494,24.56873321,279.829817,216.4678655,79.00080179999999,462.67789474576267,66112.35855,17140.947509999998,26761.32165,70426.504,1039.5058179999999,1196.309,0.0,33.42,17.90060294,53.22153886,1056.99123
62,02/04/2019 07:00,4.355178711,12.50219297,12.50351187,452.42708330000005,458.5,28.97983567,20.42668059,12.13904714,43.2808446,81.2607365,25.00556389,291.39937630000003,209.9728599,78.78777061,488.4922554237288,66028.73083,17154.18005,232.60042620000002,70393.58327,1036.946593,1192.960066,0.0,33.42,17.93751805,52.83531621,1057.2456650000001
63,02/04/2019 07:30,4.355040364666666,12.50209808,12.50235328,452.4,458.51041665,28.88438947,20.58629931,12.5643506,44.09950646,83.60920392,26.07991674,286.17030310000007,210.52997059999998,78.95693476,376.4590898305085,65948.19192000001,25892.20837,2.7961009999999997,70564.0656,1106.024833,1190.604578,0.0,33.42,17.85219382,53.05207128,1057.41758
64,02/04/2019 08:00,4.354902018333333,12.5016646,12.50318373,452.5625,458.52083330000005,28.84818951,23.25567363,10.92923133,43.96189284,84.3344598,26.04400402,256.89967590000003,213.934422,87.41038761,415.36065677966104,66045.30835,34761.253639999995,8.831439026,70641.76088999999,1221.97389,1189.717543,0.0,33.42,18.2649268,52.35213622,1057.5195310000001
65,02/04/2019 08:30,4.354763672,12.50263961,12.50205953,452.42708330000005,458.52083330000005,28.85395123,24.59316638,11.0581538,43.09430498,83.12772779,25.131685,277.1927369,201.3857313,80.65363042,513.2439133898305,66332.52609,34648.76309,3.6724182030000003,65458.141110000004,1156.4158810000001,1184.991023,0.0,33.42,18.73531754,50.45957757,1057.4211380000002
66,02/04/2019 09:00,4.356909277,12.50198364,12.50160298,452.5625,458.52083330000005,27.74185686,24.61191207,13.31203093,42.33183269,79.33524135,23.65659765,258.56044380000003,170.2788376,78.13250549,498.66376830508466,65707.62359,34361.18957,13.02993813,52252.2595,1175.813206,1181.627666,0.0,33.42,19.67160047,47.05861706,1057.47438
67,02/04/2019 09:30,4.3410083010000005,12.50361254,12.5032711,452.6076388999999,458.453125,28.24534039,24.61798179,13.46859249,43.39271647,80.26851919,25.28279184,306.4861278,217.87635240000003,75.46971742,629.7310811864406,24807.47706,34227.05205,6.074648773,70977.05973,1238.423444,1182.232986,0.0,33.42,20.37058353,44.69667663,1057.500024
68,02/04/2019 10:00,4.3514562990000005,12.50246943,12.50288086,452.48125,458.50657889999997,28.79973098,24.62423853,13.47538645,43.82732863,82.69133902,25.66048947,274.0127191,223.77356719999997,75.84700903,533.6933174576271,21933.07899,34079.0944,4.750714653,71496.74608,1227.270207,1182.954501,0.0,33.42,21.1975038,38.91913442,1057.309467
69,02/04/2019 10:30,4.361904297,12.50211346,12.50227063,452.42708330000005,458.47643439999996,25.80371108,24.64671007,13.47288912,43.75032618,83.28785034,25.81879693,231.9144832,223.15245950000002,75.64809687,501.29887186440675,21954.07462,33933.21358,5.757825467999999,71100.44675,292.45760079999997,1182.9719519999999,0.0,33.42,21.91006444,35.54108764,1057.064318
70,02/04/2019 11:00,4.359201049999999,12.50196005,12.50348065,452.29166669999995,458.4494318,28.46727229,24.8710706,12.31313939,42.93296244,82.0132093,24.55601106,239.0562103,228.42221569999995,75.63486968,511.0854366101695,21925.78198,33723.72863,9.765923055,70469.66831000001,91.48322134,1185.952335,0.0,33.42,22.74794756,32.65652262,1056.71053
71,02/04/2019 11:30,4.356497803,12.50144996,12.50289213,452.63020830000005,458.43958330000004,28.41430246,24.35042676,12.40468408,43.13759533,77.50283895,24.71406135,271.5793338,227.91241549999998,77.01399690000001,589.1662015254237,34647.16846,33563.0473,11.36305831,62508.852329999994,588.4540534,1183.712793,0.0,33.42,23.0075783,32.48518802,1056.3544869999998
72,02/04/2019 12:00,4.353794556,12.502329300000001,12.50247126,452.3424478999999,458.1392045,30.60694294,24.01981862,12.6005935,45.14483405,78.55370696,27.54794737,263.10131359999997,227.8370893,75.37670221,556.7659037288136,45281.99893,33501.15958,5.3291372930000005,54234.33062000001,620.9582017000001,1188.317761,0.0,33.42,23.29230155,31.53027111,1055.942108
73,02/04/2019 12:30,4.351091309,12.5019714,12.50232134,452.15625,458.06428569999997,30.56233014,24.04883568,12.27756195,45.36532409,79.30643282,27.55492533,248.866773,226.39589359999997,77.29395949,459.21451118644063,60675.31458,33397.26383,7.764768676,53349.53768,1001.7293210000001,1188.311739,0.0,33.42,23.74012999,30.33279206,1055.524208
74,02/04/2019 13:00,4.325956055,12.50437682,12.50407527,452.05844905000004,458.0372024,28.34865225,24.26711004,11.94873891,44.90616954,79.40159814,28.06897654,265.4617133,221.85504,78.17754121,557.5248728813559,75604.85496,33180.93724,4.169397599,67251.14597,1060.222217,1178.72895,0.0,33.42,24.56966515,26.77009246,1055.058012
75,02/04/2019 13:30,4.36273938,12.50338554,12.50198364,451.96064810000007,457.77604169999995,30.24542448,25.33331414,11.7039746,44.92734614,78.44174844,27.64554132,306.54317280000004,190.2917208,75.12183965,587.4072484745761,63486.28369,30983.78466,20991.46095,49163.00705,1204.905683,1176.578254,0.0,33.42,25.22095824,22.05829567,1054.683045
76,02/04/2019 14:00,4.3643616335,12.50197214,12.50356895,451.9389535,457.61160710000007,29.13871761,25.20748799,12.12180911,43.99871061,77.57990241,26.14526142,310.0617628,37.88871979,74.89272952,573.8210337288135,70793.12097,16365.276219999998,29273.84993,49706.197660000005,650.533325,1174.760751,0.0,33.42,25.24269052,20.64618952,1054.0276509999999
77,02/04/2019 14:30,4.365983887,12.50222599,12.50190694,451.93174339999996,457.62611610000005,29.83112618,25.08010455,11.98877046,42.94074596,79.79337651,24.20609209,305.80720089999994,133.5294223,73.9267559,486.6206401694915,83470.87727000001,19028.426040000002,29189.226889999998,53522.79954,605.1922443,1174.6619369999999,0.0,33.42,25.73406099,18.90937199,1053.380639
